ID,Nom,LieuDit,Bassin,DateDebut,DateFin,Type,Altitude,Latitude,Longitude
7069001,COLOMBIER-LE-VIEUX (COLOMBIER VIEUX SA),BELLE COMBE,V372,1999-05-01 00:00:00,2021-04-01 00:00:00,3,408,45.06366666666667,4.698
7071001,COUCOURON (COUCOURON-SPC),SPC-223-COUCOURON,NR,2017-12-01 00:00:00,,5,1283,44.80916666666667,3.9686666666666666
7075001,CROS-DE-GEORAND (CROS GEORAND),LA PALISSE,K001,1952-01-01 00:00:00,,2,1021,44.780166666666666,4.099666666666667
7078001,DAVEZIEUX (DAVEZIEUX-SPC),SPC-222-Davezieux,V352,2000-08-31 00:00:00,,5,432,45.25216666666667,4.693
7088001,FAUGERES,La Charrière,V504,2005-04-01 00:00:00,2020-12-31 00:00:00,4,430,44.47466666666666,4.136166666666667
7096001,GLUIRAS (GLUIRAS RAD),LA GRANGE,V414,2004-12-01 00:00:00,,1,760,44.839333333333336,4.524
7099001,GRAS,MAS DE MARQUET,V453,1984-01-01 00:00:00,,2,341,44.429,4.5655
7100002,GRAVIERES (GRAVIERES-SPC),SPC-223-Gravieres,V504,2000-09-01 00:00:00,,5,207,44.42583333333334,4.091166666666667
7101001,GROSPIERRES,TOURASSE NORD,V504,1978-08-01 00:00:00,,2,127,44.41133333333333,4.300833333333333
7101002,GROSPIERRES (GROSPIERRES SA),MARRON,V504,1993-03-01 00:00:00,2020-12-31 00:00:00,2,107,44.4115,4.295833333333333
7105001,ISSANLAS,MEZEYRAC,K003,1950-01-01 00:00:00,,2,1215,44.77316666666667,3.9816666666666665
7105003,ISSANLAS (ISSANLAS_SAPC),PEYREBEILLE,NR,2004-03-01 00:00:00,,2,1264,44.7555,3.975333333333333
7110001,JOYEUSE,GENDARMERIE,V503,1933-01-01 00:00:00,2019-01-01 00:00:00,4,212,44.47766666666666,4.230833333333333
7117001,LABLACHERE (LABLACHERE DROME),DROME,V503,1991-09-01 00:00:00,,4,265,44.461333333333336,4.234833333333333
7117002,LABLACHERE,CHEMIN DE SALYMES,V503,1958-03-01 00:00:00,,2,295,44.48083333333334,4.208333333333333
7119002,LE LAC-D'ISSARLES (LE-LAC-D'ISSARLES-SPC),SPC-223-Lac d'Issarles,K002,2004-08-01 00:00:00,,5,980,44.82333333333333,4.066666666666666
7128001,LALOUVESC,Maison St-Régis,V370,1956-07-01 00:00:00,,2,1090,45.11783333333333,4.535
7129003,LAMASTRE (LAMASTRE-SPC),SPC-222-Lamastre,V371,2000-09-01 00:00:00,,5,380,44.98716666666667,4.5785
7130003,LANARCE (LANARCE-SPC),SPC-223-Lanarce,K204,2004-08-01 00:00:00,,5,1177,44.72533333333333,4.007666666666666
7131001,LANAS (LANAS SYN),AERODROME Aubenas-Vals,V502,1990-11-01 00:00:00,,0,265,44.53716666666666,4.368166666666666
7136003,LAVEYRUNE (LAVEYRUNE-SPC),Rogleton,K201,2004-08-01 00:00:00,,5,995,44.61333333333334,3.8975
7144001,LOUBARESSE,BOURG,V504,1942-01-01 00:00:00,,4,1200,44.599833333333336,4.049333333333333
7144002,LOUBARESSE (LOUBARESSE-SPC),SPC-223-Loubaresse,V504,2000-09-01 00:00:00,,5,1198,44.6,4.049333333333333
7148001,MALBOSC (MALBOSC-SPC),SPC-222-Malbosc,V540,2000-01-01 00:00:00,2013-12-10 00:00:00,5,482,44.31916666666667,4.048333333333333
7153001,MAYRES,Le village,V500,1900-01-01 00:00:00,,2,579,44.66716666666667,4.113
7154003,MAZAN-L'ABBAYE (MAZAN  S.A.),LALLIGIER,K001,1992-12-01 00:00:00,2003-04-30 00:00:00,3,1185,44.74333333333333,4.128333333333333
7154005,MAZAN-L'ABBAYE (MAZAN ABBAYE RAD),PIEFAUD,K001,2003-05-01 00:00:00,,1,1240,44.73383333333334,4.083833333333334
7159001,MIRABEL (MIRABEL SA),LE PRADEL,V502,1929-01-01 00:00:00,,2,275,44.5815,4.497333333333334
7161001,MONTPEZAT-SOUS-BAUZON (MONTPEZAT SA),CHALIAS,V500,1900-01-01 00:00:00,,2,602,44.71566666666666,4.207
7161006,MONTPEZAT-SOUS-BAUZON (MONTPEZAT-SOUS-BAUZON-SPC),SPC-223-Montpezat,V500,2000-09-01 00:00:00,,5,589,44.711666666666666,4.208833333333334
7167001,LES OLLIERES-SUR-EYRIEUX (LES OLLIERES-SUR-EYRIEUX-SPC),SPC-223-Les Ollieres,V415,2000-09-01 00:00:00,,5,200,44.81133333333333,4.615666666666667
7168001,ORGNAC-L'AVEN (ORGNAC AVEN),BRUGUIER,V546,1970-07-01 00:00:00,,2,230,44.28833333333333,4.421666666666667
7172002,PEAUGRES (PEAUGRES RAD),DAUMAS,V334,2003-05-01 00:00:00,,1,480,45.28616666666667,4.7058333333333335
7173002,PEREYRES (PEREYRES-SPC),SPC-223-Pereyres,V500,2000-09-01 00:00:00,,5,851,44.775666666666666,4.257666666666666
7178001,PONT-DE-LABEAUME (PONT-DE-LABEAUME-SPC),SPC-223-Pont de Labeaume,V501,2000-09-01 00:00:00,,5,320,44.66633333333333,4.2908333333333335
7185001,PREAUX (PREAUX SA),QUARTIER MARTIN,V353,1995-01-01 00:00:00,2021-04-01 00:00:00,2,525,45.14,4.665
7186002,PRIVAS,ECOLE NORMALE,V430,1864-09-01 00:00:00,1968-04-30 00:00:00,4,300,44.736666666666665,4.601666666666667
7186005,PRIVAS,PONTS-ET-CHAUSSEES,V430,1843-01-01 00:00:00,1849-12-31 00:00:00,4,275,44.736666666666665,4.596666666666667
7186006,PRIVAS (PRIVAS-SPC),SPC-223-Privas,V430,2000-09-01 00:00:00,,5,292,44.7375,4.6001666666666665
7187001,PRUNET (CROIX MILLET),COL DE LA CROIX DE MILLET,NR,2009-07-10 00:00:00,,1,779,44.60633333333333,4.241333333333333
7192001,ROCHEPAULE (ROCHEPAULE SA),MONCHAL,V370,1994-12-01 00:00:00,2010-04-01 00:00:00,3,1055,45.08166666666666,4.453333333333333
7199001,ROSIERES (ROSIERES-SPC),SPC-223-Rosieres,V503,2000-09-01 00:00:00,,5,163,44.48166666666667,4.251333333333333
7202002,SABLIERES (SABLIERES OARA),VILLAGE,V503,1991-05-01 00:00:00,,2,540,44.533,4.0725
7202003,SABLIERES (SABLIERES-SPC),SPC-223-Sablieres,V503,2000-09-01 00:00:00,,5,490,44.53333333333333,4.073333333333333
7204005,SAINT-AGREVE (ST-AGREVE),RASCLES,V410,1982-01-01 00:00:00,2016-12-31 00:00:00,4,1072,45.012166666666666,4.401
7204007,SAINT-AGREVE (SAINT-AGREVE-SPC),SPC-222-St Agreve,V370,2000-09-01 00:00:00,,5,1071,45.01266666666667,4.400833333333333
7204008,SAINT-AGREVE (ST-AGREVE RAD),Chavagnac,V410,2005-09-01 00:00:00,,1,1014,44.99783333333333,4.368
7225001,SAINT-CLAIR (ST-CLAIR S.A.),CHANTECAILLE,V351,1994-10-01 00:00:00,2003-04-30 00:00:00,3,420,45.27,4.681666666666667
7228001,SAINT-DESIRAT (ST-DESIRAT SA),MOUCHON,V344,1994-05-01 00:00:00,2021-04-01 00:00:00,3,275,45.260333333333335,4.783666666666667
7230002,SAINT-ETIENNE-DE-BOULOGNE (ESCRINET SA),ESCRINET,V501,1992-12-01 00:00:00,2017-01-01 00:00:00,2,737,44.71533333333333,4.4905
7230003,SAINT-ETIENNE-DE-BOULOGNE (COL-DE-L ESCRINET-SPC),SPC-223-Escrinet,V430,2000-08-31 00:00:00,,5,720,44.71533333333333,4.4905
7232001,SAINT-ETIENNE-DE-LUGDARES (ST-ETIENNE LUGDARES),Prat Neuf,K202,1950-07-01 00:00:00,,2,1022,44.65133333333333,3.9485
7235005,SAINTE-EULALIE (SAINTE-EULALIE-SPC),SPC-223-Ste Eulalie,K000,2004-08-01 00:00:00,,5,1238,44.81066666666667,4.188666666666666
7236004,SAINT-FELICIEN (SAINT-FELICIEN-SPC),SPC-223-St Felicien,V373,2000-09-01 00:00:00,,5,540,45.08316666666666,4.626
7240001,SAINT-GEORGES-LES-BAINS (ST-GEORGES BAIN),2 rue des Etains,V402,1950-07-01 00:00:00,,2,112,44.860166666666665,4.8325
7245001,SAINT-JEAN-DE-MUZOLS (SAINT-JEAN-DE-MUZOLS-SPC),SPC-222-St-Jean-de-Muzols,V374,2000-09-01 00:00:00,,5,133,45.066833333333335,4.781
7261001,SAINT-LAURENT-DU-PAPE (ST-LAURENT PAPE),ROYAS,V417,1950-01-01 00:00:00,,2,112,44.81783333333333,4.746833333333333
7265001,SAINT-MARCEL-LES-ANNONAY (ST-MARCEL ANNONAY),BARRAGE DU TERNAY,V351,1919-01-01 00:00:00,,2,494,45.296,4.642
7268001,SAINT-MARTIN-D'ARDECHE (SAUZE-SPC),SPC-223-Sauze,NR,2012-03-01 00:00:00,,5,100,44.31366666666667,4.551666666666667
7273002,SAINT-MAURICE-D'IBIE (SAINT-MAURICE-D'IBIE-SPC),SPC-222-St Maurice d'Ibie,V505,2000-09-01 00:00:00,2023-11-23 00:00:00,5,240,44.4985,4.476166666666667
7279001,SAINT-MONTAN (ST-MONTAN),GEBELINE,V453,1944-05-01 00:00:00,,2,130,44.441833333333335,4.636333333333333
7284002,SAINT-PIERRE-SAINT-JEAN (ST-PIERRE-ST-JEAN),ALLEGRE,V504,1994-01-01 00:00:00,2020-12-31 00:00:00,4,315,44.449333333333335,4.1165
7285003,SAINT-PIERRE-SUR-DOUX (SAINT-PIERRE-SUR-DOUX-SPC),SPC-223-St-Pierre-sur-Doux,V370,2000-11-01 00:00:00,,5,943,45.121,4.464333333333333
